id,id_index,kode_provinsi,nama_provinsi,periode_update,kab_kota,nama_ruas_jalan,kategori,jumlah,satuan,tahun
544,5435,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,PANDANARUM - PACET,LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
544,5436,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,PANDANARUM - PACET,LEBAR BAHU KIRI MEMENUHI,6.26,KM,2025
544,5431,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,PANDANARUM - PACET,BANGUNAN PELENGKAP,0.0,KM,2025
544,5432,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,PANDANARUM - PACET,KELANDAIAN MEMENUHI,0.0,KM,2025
544,5437,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,PANDANARUM - PACET,LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
544,5438,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,PANDANARUM - PACET,LEBAR JALAN MEMENUHI,1.66,KM,2025
544,5439,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,PANDANARUM - PACET,LEBAR JALAN TIDAK MEMENUHI,4.6,KM,2025
544,5440,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,PANDANARUM - PACET,PANJANG JALAN,6.26,KM,2025
545,5441,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS.KOTA BATU (JBT. CANGAR II) - PACET,BANGUNAN PELENGKAP,0.0,KM,2025
545,5442,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS.KOTA BATU (JBT. CANGAR II) - PACET,KELANDAIAN MEMENUHI,0.0,KM,2025
545,5443,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS.KOTA BATU (JBT. CANGAR II) - PACET,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
545,5444,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS.KOTA BATU (JBT. CANGAR II) - PACET,LEBAR BAHU KANAN MEMENUHI,10.3,KM,2025
545,5445,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS.KOTA BATU (JBT. CANGAR II) - PACET,LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
545,5446,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS.KOTA BATU (JBT. CANGAR II) - PACET,LEBAR BAHU KIRI MEMENUHI,9.6,KM,2025
545,5447,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS.KOTA BATU (JBT. CANGAR II) - PACET,LEBAR BAHU KIRI TIDAK MEMENUHI,0.7,KM,2025
545,5448,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS.KOTA BATU (JBT. CANGAR II) - PACET,LEBAR JALAN MEMENUHI,0.3,KM,2025
545,5449,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS.KOTA BATU (JBT. CANGAR II) - PACET,LEBAR JALAN TIDAK MEMENUHI,10.0,KM,2025
545,5450,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS.KOTA BATU (JBT. CANGAR II) - PACET,PANJANG JALAN,10.3,KM,2025
546,5451,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS. KAB. GRESIK - MLIRIP,BANGUNAN PELENGKAP,0.0,KM,2025
546,5452,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS. KAB. GRESIK - MLIRIP,KELANDAIAN MEMENUHI,0.0,KM,2025
546,5453,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS. KAB. GRESIK - MLIRIP,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
546,5454,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS. KAB. GRESIK - MLIRIP,LEBAR BAHU KANAN MEMENUHI,7.27,KM,2025
546,5455,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS. KAB. GRESIK - MLIRIP,LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
546,5456,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS. KAB. GRESIK - MLIRIP,LEBAR BAHU KIRI MEMENUHI,7.27,KM,2025
546,5457,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS. KAB. GRESIK - MLIRIP,LEBAR BAHU KIRI TIDAK MEMENUHI,0.1,KM,2025
546,5458,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS. KAB. GRESIK - MLIRIP,LEBAR JALAN MEMENUHI,7.37,KM,2025
546,5459,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS. KAB. GRESIK - MLIRIP,LEBAR JALAN TIDAK MEMENUHI,0.0,KM,2025
546,5460,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS. KAB. GRESIK - MLIRIP,PANJANG JALAN,7.37,KM,2025
547,5461,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS. KAB. SIDOARJO - MOJOKERTO,BANGUNAN PELENGKAP,0.0,KM,2025
547,5462,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS. KAB. SIDOARJO - MOJOKERTO,KELANDAIAN MEMENUHI,0.0,KM,2025
547,5463,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS. KAB. SIDOARJO - MOJOKERTO,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
547,5464,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS. KAB. SIDOARJO - MOJOKERTO,LEBAR BAHU KANAN MEMENUHI,3.86,KM,2025
547,5465,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS. KAB. SIDOARJO - MOJOKERTO,LEBAR BAHU KANAN TIDAK MEMENUHI,0.1,KM,2025
547,5466,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS. KAB. SIDOARJO - MOJOKERTO,LEBAR BAHU KIRI MEMENUHI,2.89,KM,2025
547,5467,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS. KAB. SIDOARJO - MOJOKERTO,LEBAR BAHU KIRI TIDAK MEMENUHI,0.4,KM,2025
547,5468,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS. KAB. SIDOARJO - MOJOKERTO,LEBAR JALAN MEMENUHI,1.3,KM,2025
547,5469,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS. KAB. SIDOARJO - MOJOKERTO,LEBAR JALAN TIDAK MEMENUHI,1.99,KM,2025
547,5470,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS. KAB. SIDOARJO - MOJOKERTO,PANJANG JALAN,3.29,KM,2025
548,5471,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,MOJOKERTO - GEDEK,BANGUNAN PELENGKAP,0.0,KM,2025
548,5472,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,MOJOKERTO - GEDEK,KELANDAIAN MEMENUHI,0.0,KM,2025
548,5473,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,MOJOKERTO - GEDEK,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
548,5474,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,MOJOKERTO - GEDEK,LEBAR BAHU KANAN MEMENUHI,4.75,KM,2025
548,5475,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,MOJOKERTO - GEDEK,LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
548,5476,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,MOJOKERTO - GEDEK,LEBAR BAHU KIRI MEMENUHI,1.9,KM,2025
548,5477,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,MOJOKERTO - GEDEK,LEBAR BAHU KIRI TIDAK MEMENUHI,2.85,KM,2025
548,5478,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,MOJOKERTO - GEDEK,LEBAR JALAN MEMENUHI,4.75,KM,2025
548,5479,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,MOJOKERTO - GEDEK,LEBAR JALAN TIDAK MEMENUHI,0.0,KM,2025
548,5480,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,MOJOKERTO - GEDEK,PANJANG JALAN,4.75,KM,2025
549,5481,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS. KAB. LAMONGAN - GEDEK,BANGUNAN PELENGKAP,0.0,KM,2025
549,5482,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS. KAB. LAMONGAN - GEDEK,KELANDAIAN MEMENUHI,0.0,KM,2025
549,5483,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS. KAB. LAMONGAN - GEDEK,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
549,5484,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS. KAB. LAMONGAN - GEDEK,LEBAR BAHU KANAN MEMENUHI,17.65,KM,2025
549,5485,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS. KAB. LAMONGAN - GEDEK,LEBAR BAHU KANAN TIDAK MEMENUHI,0.5,KM,2025
549,5486,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS. KAB. LAMONGAN - GEDEK,LEBAR BAHU KIRI MEMENUHI,17.85,KM,2025
549,5487,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS. KAB. LAMONGAN - GEDEK,LEBAR BAHU KIRI TIDAK MEMENUHI,0.3,KM,2025
549,5488,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS. KAB. LAMONGAN - GEDEK,LEBAR JALAN MEMENUHI,17.05,KM,2025
549,5489,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS. KAB. LAMONGAN - GEDEK,LEBAR JALAN TIDAK MEMENUHI,1.1,KM,2025
549,5490,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,BTS. KAB. LAMONGAN - GEDEK,PANJANG JALAN,18.15,KM,2025
550,5491,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,GEDEK - BTS. KAB. JOMBANG,BANGUNAN PELENGKAP,0.0,KM,2025
550,5492,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,GEDEK - BTS. KAB. JOMBANG,KELANDAIAN MEMENUHI,0.0,KM,2025
550,5493,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,GEDEK - BTS. KAB. JOMBANG,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
550,5494,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,GEDEK - BTS. KAB. JOMBANG,LEBAR BAHU KANAN MEMENUHI,7.21,KM,2025
550,5495,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,GEDEK - BTS. KAB. JOMBANG,LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
550,5496,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,GEDEK - BTS. KAB. JOMBANG,LEBAR BAHU KIRI MEMENUHI,7.21,KM,2025
550,5497,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,GEDEK - BTS. KAB. JOMBANG,LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
550,5498,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,GEDEK - BTS. KAB. JOMBANG,LEBAR JALAN MEMENUHI,5.1,KM,2025
550,5499,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,GEDEK - BTS. KAB. JOMBANG,LEBAR JALAN TIDAK MEMENUHI,2.11,KM,2025
550,5500,35,JAWA TIMUR,2025,KABUPATEN MOJOKERTO,GEDEK - BTS. KAB. JOMBANG,PANJANG JALAN,7.21,KM,2025
551,5501,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,BTS. KAB. MOJOKERTO - PLOSO,BANGUNAN PELENGKAP,0.0,KM,2025
551,5502,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,BTS. KAB. MOJOKERTO - PLOSO,KELANDAIAN MEMENUHI,0.0,KM,2025
551,5503,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,BTS. KAB. MOJOKERTO - PLOSO,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
551,5504,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,BTS. KAB. MOJOKERTO - PLOSO,LEBAR BAHU KANAN MEMENUHI,12.7,KM,2025
551,5505,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,BTS. KAB. MOJOKERTO - PLOSO,LEBAR BAHU KANAN TIDAK MEMENUHI,1.21,KM,2025
551,5506,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,BTS. KAB. MOJOKERTO - PLOSO,LEBAR BAHU KIRI MEMENUHI,11.71,KM,2025
551,5507,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,BTS. KAB. MOJOKERTO - PLOSO,LEBAR BAHU KIRI TIDAK MEMENUHI,2.2,KM,2025
551,5508,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,BTS. KAB. MOJOKERTO - PLOSO,LEBAR JALAN MEMENUHI,13.91,KM,2025
551,5509,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,BTS. KAB. MOJOKERTO - PLOSO,LEBAR JALAN TIDAK MEMENUHI,0.0,KM,2025
551,5510,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,BTS. KAB. MOJOKERTO - PLOSO,PANJANG JALAN,13.91,KM,2025
552,5511,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,BTS. KAB. LAMONGAN - PLOSO,BANGUNAN PELENGKAP,0.0,KM,2025
552,5512,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,BTS. KAB. LAMONGAN - PLOSO,KELANDAIAN MEMENUHI,0.0,KM,2025
552,5513,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,BTS. KAB. LAMONGAN - PLOSO,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
552,5514,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,BTS. KAB. LAMONGAN - PLOSO,LEBAR BAHU KANAN MEMENUHI,12.26,KM,2025
552,5515,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,BTS. KAB. LAMONGAN - PLOSO,LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
552,5516,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,BTS. KAB. LAMONGAN - PLOSO,LEBAR BAHU KIRI MEMENUHI,12.26,KM,2025
552,5517,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,BTS. KAB. LAMONGAN - PLOSO,LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
552,5518,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,BTS. KAB. LAMONGAN - PLOSO,LEBAR JALAN MEMENUHI,12.26,KM,2025
552,5519,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,BTS. KAB. LAMONGAN - PLOSO,LEBAR JALAN TIDAK MEMENUHI,0.0,KM,2025
552,5520,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,BTS. KAB. LAMONGAN - PLOSO,PANJANG JALAN,12.26,KM,2025
553,5521,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,PLOSO - BTS. KOTA JOMBANG,BANGUNAN PELENGKAP,0.0,KM,2025
553,5522,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,PLOSO - BTS. KOTA JOMBANG,KELANDAIAN MEMENUHI,0.0,KM,2025
553,5523,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,PLOSO - BTS. KOTA JOMBANG,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
553,5524,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,PLOSO - BTS. KOTA JOMBANG,LEBAR BAHU KANAN MEMENUHI,6.58,KM,2025
553,5525,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,PLOSO - BTS. KOTA JOMBANG,LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
553,5526,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,PLOSO - BTS. KOTA JOMBANG,LEBAR BAHU KIRI MEMENUHI,6.08,KM,2025
553,5527,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,PLOSO - BTS. KOTA JOMBANG,LEBAR BAHU KIRI TIDAK MEMENUHI,0.5,KM,2025
553,5528,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,PLOSO - BTS. KOTA JOMBANG,LEBAR JALAN MEMENUHI,6.58,KM,2025
553,5529,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,PLOSO - BTS. KOTA JOMBANG,LEBAR JALAN TIDAK MEMENUHI,0.0,KM,2025
553,5530,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,PLOSO - BTS. KOTA JOMBANG,PANJANG JALAN,6.58,KM,2025
554,5531,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JLN. WAHAB HASBULLAH,BANGUNAN PELENGKAP,0.0,KM,2025
554,5532,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JLN. WAHAB HASBULLAH,KELANDAIAN MEMENUHI,0.0,KM,2025
554,5533,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JLN. WAHAB HASBULLAH,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
554,5534,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JLN. WAHAB HASBULLAH,LEBAR BAHU KANAN MEMENUHI,1.86,KM,2025
554,5535,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JLN. WAHAB HASBULLAH,LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
554,5536,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JLN. WAHAB HASBULLAH,LEBAR BAHU KIRI MEMENUHI,1.86,KM,2025
554,5537,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JLN. WAHAB HASBULLAH,LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
554,5538,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JLN. WAHAB HASBULLAH,LEBAR JALAN MEMENUHI,1.86,KM,2025
554,5539,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JLN. WAHAB HASBULLAH,LEBAR JALAN TIDAK MEMENUHI,0.0,KM,2025
554,5540,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JLN. WAHAB HASBULLAH,PANJANG JALAN,1.86,KM,2025
555,5541,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JALAN DAN JEMBATAN PLOSO BARU,BANGUNAN PELENGKAP,0.0,KM,2025
555,5542,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JALAN DAN JEMBATAN PLOSO BARU,KELANDAIAN MEMENUHI,0.0,KM,2025
555,5543,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JALAN DAN JEMBATAN PLOSO BARU,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
555,5544,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JALAN DAN JEMBATAN PLOSO BARU,LEBAR BAHU KANAN MEMENUHI,0.0,KM,2025
555,5545,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JALAN DAN JEMBATAN PLOSO BARU,LEBAR BAHU KANAN TIDAK MEMENUHI,1.11,KM,2025
555,5546,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JALAN DAN JEMBATAN PLOSO BARU,LEBAR BAHU KIRI MEMENUHI,0.0,KM,2025
555,5547,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JALAN DAN JEMBATAN PLOSO BARU,LEBAR BAHU KIRI TIDAK MEMENUHI,1.11,KM,2025
555,5548,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JALAN DAN JEMBATAN PLOSO BARU,LEBAR JALAN MEMENUHI,1.11,KM,2025
555,5549,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JALAN DAN JEMBATAN PLOSO BARU,LEBAR JALAN TIDAK MEMENUHI,0.0,KM,2025
555,5550,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JALAN DAN JEMBATAN PLOSO BARU,PANJANG JALAN,1.11,KM,2025
556,5551,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JLN. HASYIM ASHARI,BANGUNAN PELENGKAP,0.0,KM,2025
556,5552,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JLN. HASYIM ASHARI,KELANDAIAN MEMENUHI,0.0,KM,2025
556,5553,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JLN. HASYIM ASHARI,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
556,5554,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JLN. HASYIM ASHARI,LEBAR BAHU KANAN MEMENUHI,2.53,KM,2025
556,5555,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JLN. HASYIM ASHARI,LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
556,5556,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JLN. HASYIM ASHARI,LEBAR BAHU KIRI MEMENUHI,2.43,KM,2025
556,5557,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JLN. HASYIM ASHARI,LEBAR BAHU KIRI TIDAK MEMENUHI,0.1,KM,2025
556,5558,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JLN. HASYIM ASHARI,LEBAR JALAN MEMENUHI,2.53,KM,2025
556,5559,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JLN. HASYIM ASHARI,LEBAR JALAN TIDAK MEMENUHI,0.0,KM,2025
556,5560,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JLN. HASYIM ASHARI,PANJANG JALAN,2.53,KM,2025
557,5561,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JLN. PROF. YAMIN,BANGUNAN PELENGKAP,0.0,KM,2025
557,5562,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JLN. PROF. YAMIN,KELANDAIAN MEMENUHI,0.0,KM,2025
557,5563,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JLN. PROF. YAMIN,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
557,5564,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JLN. PROF. YAMIN,LEBAR BAHU KANAN MEMENUHI,2.06,KM,2025
557,5565,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JLN. PROF. YAMIN,LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
557,5566,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JLN. PROF. YAMIN,LEBAR BAHU KIRI MEMENUHI,2.06,KM,2025
557,5567,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JLN. PROF. YAMIN,LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
557,5568,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JLN. PROF. YAMIN,LEBAR JALAN MEMENUHI,0.5,KM,2025
557,5569,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JLN. PROF. YAMIN,LEBAR JALAN TIDAK MEMENUHI,1.56,KM,2025
557,5570,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,JLN. PROF. YAMIN,PANJANG JALAN,2.06,KM,2025
558,5571,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,BTS. KOTA JOMBANG - PULOREJO,BANGUNAN PELENGKAP,0.0,KM,2025
558,5572,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,BTS. KOTA JOMBANG - PULOREJO,KELANDAIAN MEMENUHI,0.0,KM,2025
558,5573,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,BTS. KOTA JOMBANG - PULOREJO,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
558,5574,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,BTS. KOTA JOMBANG - PULOREJO,LEBAR BAHU KANAN MEMENUHI,11.64,KM,2025
558,5575,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,BTS. KOTA JOMBANG - PULOREJO,LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
558,5576,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,BTS. KOTA JOMBANG - PULOREJO,LEBAR BAHU KIRI MEMENUHI,11.64,KM,2025
558,5577,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,BTS. KOTA JOMBANG - PULOREJO,LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
558,5578,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,BTS. KOTA JOMBANG - PULOREJO,LEBAR JALAN MEMENUHI,11.64,KM,2025
558,5579,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,BTS. KOTA JOMBANG - PULOREJO,LEBAR JALAN TIDAK MEMENUHI,0.0,KM,2025
558,5580,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,BTS. KOTA JOMBANG - PULOREJO,PANJANG JALAN,11.64,KM,2025
559,5581,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,PULOREJO - BTS. KAB. KEDIRI (PARE),BANGUNAN PELENGKAP,0.0,KM,2025
559,5582,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,PULOREJO - BTS. KAB. KEDIRI (PARE),KELANDAIAN MEMENUHI,0.0,KM,2025
559,5583,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,PULOREJO - BTS. KAB. KEDIRI (PARE),KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
559,5584,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,PULOREJO - BTS. KAB. KEDIRI (PARE),LEBAR BAHU KANAN MEMENUHI,2.89,KM,2025
559,5585,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,PULOREJO - BTS. KAB. KEDIRI (PARE),LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
559,5586,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,PULOREJO - BTS. KAB. KEDIRI (PARE),LEBAR BAHU KIRI MEMENUHI,2.89,KM,2025
559,5587,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,PULOREJO - BTS. KAB. KEDIRI (PARE),LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
559,5588,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,PULOREJO - BTS. KAB. KEDIRI (PARE),LEBAR JALAN MEMENUHI,0.0,KM,2025
559,5589,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,PULOREJO - BTS. KAB. KEDIRI (PARE),LEBAR JALAN TIDAK MEMENUHI,2.89,KM,2025
559,5590,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,PULOREJO - BTS. KAB. KEDIRI (PARE),PANJANG JALAN,2.88,KM,2025
560,5591,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,PULOREJO - BTS. KAB. KEDIRI (KANDANGAN),BANGUNAN PELENGKAP,0.0,KM,2025
560,5592,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,PULOREJO - BTS. KAB. KEDIRI (KANDANGAN),KELANDAIAN MEMENUHI,0.0,KM,2025
560,5593,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,PULOREJO - BTS. KAB. KEDIRI (KANDANGAN),KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
560,5594,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,PULOREJO - BTS. KAB. KEDIRI (KANDANGAN),LEBAR BAHU KANAN MEMENUHI,8.79,KM,2025
560,5595,35,JAWA TIMUR,2025,KABUPATEN JOMBANG,PULOREJO - BTS. KAB. KEDIRI (KANDANGAN),LEBAR BAHU KANAN TIDAK MEMENUHI,0.1,KM,2025
